Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Tension Headache	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	PGR
Ventricular Remodeling	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	SMAD2
Vipoma	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	SMAD4
Acromicric Dysplasia	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	SMAD2
Alpha fetoprotein abnormal	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	CTNNB1
Large iliac wings	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	SMAD4
Left Ventricle Remodeling	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	SMAD2
Anoxic-Ischemic Encephalopathy	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	HIF1A
Aortic aneurysm and dissection	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	SMAD4
Malignant melanoma of conjunctiva	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	MAPK1
Malignant neoplasm of cecum	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	CTNNB1
Malignant neoplasm of thymus	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	HIF1A
Bifid uterus	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	CREBBP
Microcystic stromal tumor	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	CTNNB1
Brain Stem Neoplasms	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	CDK6
Cecal Neoplasms	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	CTNNB1
Cerebral Hypoxia-Ischemia	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	HIF1A
Childhood Ganglioglioma	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	MAPK1
Childhood Hepatocellular Carcinoma	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	CTNNB1
Childhood Malignant Peripheral Nerve Sheath Tumor	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	HIF1A
Chorioretinal dystrophy	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	CREBBP
Ovarian papillary adenocarcinoma	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	CTNNB1
Partial/complete duplication of the phalanges of the hallux	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	CREBBP
Premature development of the breasts	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	CREBBP
Duplication of phalanx of hallux	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	CREBBP
Elevated alpha-fetoprotein	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	CTNNB1
Endometrial neoplasm malignant metastatic	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	PGR
Rectal polyp	1/6	0.006582617147928667	0.020281854706956502	0	0	190.21904761904761	955.5316921910462	SMAD4
Adenocarcinoma, Clear Cell	2/113	0.006788839592670734	0.020852190039696267	0	0	17.898198198198198	89.35631155051506	CTNNB1;HIF1A
Obesity, Morbid	2/113	0.006788839592670734	0.020852190039696267	0	0	17.898198198198198	89.35631155051506	NCOR2;HIF1A
Lymphoma, Follicular	3/359	0.006856479007548581	0.021027245403584544	0	0	8.702838557066825	43.36242601337211	CREBBP;MAPK1;MAPK3
Head and Neck Carcinoma	2/114	0.0069054863588978894	0.021111974549262124	0	0	17.7375	88.25185030626267	SMAD4;MAPK8
Neuroectodermal Tumor, Primitive	2/114	0.0069054863588978894	0.021111974549262124	0	0	17.7375	88.25185030626267	CDK6;CTNNB1
Carcinoma, Cribriform	2/115	0.007023047051020588	0.02137213856050179	0	0	17.579646017699115	87.16969619603317	CTNNB1;PGR
Carcinoma, Granular Cell	2/115	0.007023047051020588	0.02137213856050179	0	0	17.579646017699115	87.16969619603317	CTNNB1;PGR
Pancreatic intraepithelial neoplasia	2/115	0.007023047051020588	0.02137213856050179	0	0	17.579646017699115	87.16969619603317	SMAD4;HIF1A
Leukemia, T-Cell	3/364	0.007122455455864358	0.02163267089202042	0	0	8.58011371920105	42.42439584227564	JUND;CDK6;FOS
Ataxia, Spinocerebellar	2/116	0.00714151970713788	0.02163267089202042	0	0	17.424561403508772	86.10921472473723	CREBBP;MAPK1
Condition, Preneoplastic	2/116	0.00714151970713788	0.02163267089202042	0	0	17.424561403508772	86.10921472473723	SMAD4;MAPK8
Adenocarcinoma, Basal Cell	2/117	0.0072609023659122255	0.021927036961279272	0	0	17.272173913043478	85.069794688056	CTNNB1;PGR
Carcinoma, Small Cell	2/117	0.0072609023659122255	0.021927036961279272	0	0	17.272173913043478	85.069794688056	SMAD4;CREBBP
Precursor B-cell lymphoblastic leukemia	3/367	0.007284971299712037	0.021966134835009574	0	0	8.508097165991902	41.87635890095244	HDAC3;MAPK1;HIF1A
Infarction, Middle Cerebral Artery	2/119	0.007502389873702966	0.022260646218147686	0	0	16.975213675213674	83.05180428099584	FOS;HIF1A
Liver Failure, Acute	2/120	0.007624490817309644	0.022260646218147686	0	0	16.83050847457627	82.07211879014802	GSK3B;MAPK8
Fibromatosis, Abdominal	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	CTNNB1
Fundic gland polyp	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	CTNNB1
Gastrointestinal polyps	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	CTNNB1
Globe retraction and deviation on adduction	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	CREBBP
Hemangioma of liver	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	HIF1A
Hyperplasia of foramen magnum	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	CREBBP
Ulcer of esophagus	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	HIF1A
Increased circumference of foramen magnum	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	CREBBP
Increased diameter of foramen magnum	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	CREBBP
Vascular ring	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	CREBBP
Adamantinous Craniopharyngioma	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	CTNNB1
Intracortical osteosarcoma	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	MAPK3
Large foramen magnum	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	CREBBP
Angiodysplasia	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	HIF1A
Angiodysplasia of colon	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	HIF1A
Limited eye motility from Duane anomaly	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	CREBBP
lupus erythematodes	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	CREBBP
Ataxic cerebral palsy	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	CTNNB1
Multiple fibrofolliculomas	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	HIF1A
Opioid withdrawal	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	MAPK3
Pancreatic Intraepithelial Neoplasia-3	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	SMAD4
Papillary cystic tumor	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	CTNNB1
Pediatric follicular lymphoma	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	MAPK1
Cornela disease	1/7	0.0076756962402828215	0.022260646218147686	0	0	158.5079365079365	771.8855078560287	CREBBP
Diabetes Mellitus, Non-Insulin-Dependent	6/1672	0.00783899377243639	0.022628835162167835	0	0	4.121848739495798	19.985380449761827	NCOR2;GSK3B;SMAD4;MAPK8;MAPK1;HIF1A
Hyperinsulinism	3/377	0.007842673031036364	0.022628835162167835	0	0	8.276386152547143	40.125373027634446	MAPK8;FOS;HIF1A
Adenocarcinoma, Oxyphilic	2/122	0.007871397345017368	0.022628835162167835	0	0	16.548333333333332	80.16872648706051	CTNNB1;PGR
Gastrointestinal Neoplasms	2/122	0.007871397345017368	0.022628835162167835	0	0	16.548333333333332	80.16872648706051	SMAD4;CTNNB1
Congenital heart disease	2/122	0.007871397345017368	0.022628835162167835	0	0	16.548333333333332	80.16872648706051	SMAD2;HDAC3
Pilocytic Astrocytoma	2/122	0.007871397345017368	0.022628835162167835	0	0	16.548333333333332	80.16872648706051	MAPK1;HIF1A
Glaucoma	3/381	0.008072682368613348	0.023173761159900236	0	0	8.187134502923977	39.456007309603265	SMAD4;CREBBP;MAPK3
Adenocarcinoma, Tubular	2/125	0.008248489601395681	0.02360980719240068	0	0	16.142276422764226	77.44620595940778	CTNNB1;PGR
Arthropathy	2/125	0.008248489601395681	0.02360980719240068	0	0	16.142276422764226	77.44620595940778	MAPK8;MAPK1
Hepatitis C, Chronic	3/386	0.008365799961668707	0.023870923265663542	0	0	8.078191562457057	38.642863954477335	SMAD2;MAPK1;FOS
Short stature	4/750	0.008370418095276238	0.023870923265663542	0	0	5.728924635090855	27.401741248910483	SMAD4;CREBBP;CDK6;MAPK1
Left-Sided Heart Failure	2/126	0.008375974593977131	0.023870923265663542	0	0	16.011290322580646	76.57220011918446	GSK3B;HIF1A
Biliary Tract Cancer	2/128	0.008633614355752776	0.02391721657160502	0	0	15.755555555555556	74.87185027706946	SMAD4;CTNNB1
Cleft palate, isolated	2/129	0.00876376526785897	0.02391721657160502	0	0	15.630708661417323	74.04469331427653	CTNNB1;PGR
tumor vasculature	2/129	0.00876376526785897	0.02391721657160502	0	0	15.630708661417323	74.04469331427653	MAPK1;HIF1A
Chronic liver disease	2/129	0.00876376526785897	0.02391721657160502	0	0	15.630708661417323	74.04469331427653	MAPK8;CTNNB1
early pregnancy	2/129	0.00876376526785897	0.02391721657160502	0	0	15.630708661417323	74.04469331427653	PGR;HIF1A
Exudative vitreoretinopathy 1	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	CTNNB1
Rounded columella	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	CREBBP
Endometrial stromal sarcoma, high grade	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	CTNNB1
Geleophysic dysplasia	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	SMAD2
Grade III Chondrosarcoma	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	HIF1A
Nephrogenic rest, intralobar	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	CTNNB1
SPHEROCYTOSIS, HEREDITARY, 2	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	CREBBP
Abnormality of the cervical spine	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	CREBBP
Urethral Obstruction	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	MAPK1
Uterine Diseases	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	PGR
Allergic bronchitis	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	KAT5
Altitude Sickness	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	HIF1A
Apocrine Carcinoma	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	PGR
Low hanging columella	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	CREBBP
Malignant neoplasm of border of tongue	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	FOS
Malignant neoplasm of dorsal surface of tongue	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	FOS
Malignant neoplasm of ventral surface of tongue	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	FOS
Malignant tumor of base of tongue	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	FOS
Malignant tumor of junctional zone of tongue	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	FOS
malignant tumor of lingual tonsil	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	FOS
Central Nervous System Sensitization	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	MAPK1
Claudication (finding)	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	HIF1A
Dental White Spot	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	MAPK1
Prominent columella	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	CREBBP
Qualitative abnormality of granulocyte	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	HIF1A
Endometrial Stromal Tumors	1/8	0.008767627745742801	0.02391721657160502	0	0	135.85714285714286	643.5130349149837	CTNNB1
Primary sclerosing cholangitis	2/130	0.008894800972672576	0.024230664718659773	0	0	15.5078125	73.23236204384786	HIF1A;MAPK3
Neoplastic Cell Transformation	2/131	0.009026719548951435	0.024556158552588272	0	0	15.386821705426357	72.43448272713856	MAPK8;FOS
Carcinoma, Transitional Cell	3/399	0.009157276130393209	0.02487705688793203	0	0	7.807814992025518	36.64368815097724	HDAC2;CREBBP;HIF1A
PACHYONYCHIA CONGENITA 3	2/133	0.009293197652452087	0.025211628246693506	0	0	15.150381679389312	70.8806452888945	MAPK1;HIF1A
Tumor Immunity	2/134	0.009427753354147904	0.025541581446422646	0	0	15.034848484848485	70.12399855816885	JUND;FOS
Middle Cerebral Artery Occlusion	2/135	0.009563184277962643	0.025720429503411215	0	0	14.921052631578947	69.38042565939267	CDK6;FOS
Neurilemmoma	2/135	0.009563184277962643	0.025720429503411215	0	0	14.921052631578947	69.38042565939267	FOS;MAPK3
Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	3/408	0.009730290560728917	0.025720429503411215	0	0	7.6307992202729045	35.34976530138734	CREBBP;MAPK8;HIF1A
Pruritus	2/137	0.00983666417016876	0.025720429503411215	0	0	14.698518518518519	67.93124102556283	MAPK1;MAPK3
Secondary Adrenal Insufficiency	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	CTNNB1
Functional intestinal obstruction	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	SMAD4
Hypoxia-Ischemia, Brain	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	HIF1A
Glycogen storage disease type Ia	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	CTNNB1
Spinal Cord Contusion	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	HIF1A
Spinal Cord Injuries	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	HIF1A
Spinal Cord Laceration	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	HIF1A
Spinal Cord transection injury	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	HIF1A
Spindle cell hemangioma	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	HIF1A
Spontaneous hematomas	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	SMAD4
Stage I Endometrial Carcinoma	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	PGR
Polyposis, Gastric	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	SMAD4
SKIN/HAIR/EYE PIGMENTATION, VARIATION IN, 2 (disorder)	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	MAPK1
Transposition of Great Vessels	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	HIF1A
Abnormality of earlobe	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	MAPK1
Adult-onset citrullinemia type 2	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	MAPK8
Isovaleryl-CoA dehydrogenase deficiency	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	GSK3B
Amelogenesis imperfecta nephrocalcinosis	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	MAPK8
Atypical polypoid adenomyoma	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	CTNNB1
Avascular Necrosis of Femur Head	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	HIF1A
Myocardial hypoxia	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	HIF1A
Chronic fatigue	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	SMAD4
Post-Traumatic Myelopathy	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	HIF1A
Prominent fingertip pads	1/9	0.009858412726117614	0.025720429503411215	0	0	118.86904761904762	549.107257058779	CREBBP
Cardiovascular Diseases	4/787	0.009883577428832642	0.025752065200454446	0	0	5.447708244643111	25.151419298100027	HDAC3;JUND;FOS;HIF1A
Hamartoma Syndrome, Multiple	2/138	0.009974709335575873	0.02592111965495046	0	0	14.589705882352941	67.22502362528864	SMAD4;MAPK8
Abdominal discomfort	2/138	0.009974709335575873	0.02592111965495046	0	0	14.589705882352941	67.22502362528864	SMAD4;CTNNB1
Gastrointestinal pain	2/140	0.010253400622663585	0.0265754149996858	0	0	14.376811594202898	65.84789410830417	SMAD4;CTNNB1
Thyroid Diseases	2/140	0.010253400622663585	0.0265754149996858	0	0	14.376811594202898	65.84789410830417	JUND;FOS
Liver Cirrhosis, Experimental	4/801	0.010500123853225449	0.02717921967250362	0	0	5.348110971699429	24.36796290240737	SMAD2;NCOR2;SMAD4;FOS
Benign Prostatic Hyperplasia	3/420	0.010526543900396677	0.02721194267445476	0	0	7.406664142370314	33.7288761771312	SMAD4;KAT5;HIF1A
Alcoholic Intoxication, Chronic	3/424	0.01080020555109486	0.027447776182696535	0	0	7.334791848981123	33.21333192798012	HDAC2;XRCC5;MAPK1
Lipomatosis, Multiple Symmetrical	1/10	0.010948052258043297	0.027447776182696535	0	0	105.65608465608466	476.99429568907004	MAPK3
Liver Diseases, Parasitic	1/10	0.010948052258043297	0.027447776182696535	0	0	105.65608465608466	476.99429568907004	SMAD4
Small cell carcinoma of the cervix	1/10	0.010948052258043297	0.027447776182696535	0	0	105.65608465608466	476.99429568907004	HIF1A
Stage III Breast Cancer AJCC v6	1/10	0.010948052258043297	0.027447776182696535	0	0	105.65608465608466	476.99429568907004	PGR
Stage III Breast Cancer AJCC v7	1/10	0.010948052258043297	0.027447776182696535	0	0	105.65608465608466	476.99429568907004	PGR
Subacute progressive viral hepatitis	1/10	0.010948052258043297	0.027447776182696535	0	0	105.65608465608466	476.99429568907004	CTNNB1
Histiocytoid hemangioma	1/10	0.010948052258043297	0.027447776182696535	0	0	105.65608465608466	476.99429568907004	FOS
stage, endometrial cancer	1/10	0.010948052258043297	0.027447776182696535	0	0	105.65608465608466	476.99429568907004	CTNNB1
